date,lsi_raw,lsi_smooth,lsi_lo,lsi_hi
2018-10-31,59.594535885409336,60.560144635764445,52.89321733428716,68.22707193724173
2018-11-01,60.25710969058342,60.89714639347702,52.9389228318601,68.85536995509395
2018-11-02,60.86160961777159,61.90312230379776,53.88886187116712,69.9173827364284
2018-11-06,61.432152618186805,63.64867569878585,55.81290618869898,71.48444520887273
2018-11-07,65.10937775926948,65.71409129472353,57.9125407362976,73.51564185314946
2018-11-08,67.51589456288987,68.13088680635906,60.26317156233742,75.9986020503807
2018-11-09,70.77004975739048,70.44979368277686,62.522241181426764,78.37734618412695
2018-11-12,74.05244505697303,72.69282446507233,64.71516298011086,80.67048595003381
2018-11-13,77.1746782720322,74.36437478712237,66.30456791490197,82.42418165934278
2018-11-14,77.0939577526961,75.66957990847756,67.7061877444631,83.63297207249202
2018-11-15,77.13336809425519,76.53948264249387,68.88573510368136,84.19323018130638
2018-11-16,76.81023001361972,77.06636484141464,69.7240100786756,84.40871960415367
2018-11-19,76.65233041237624,77.2582135827605,70.23353430310296,84.28289286241805
2018-11-20,76.8593688955045,77.5499184879603,70.95146768609264,84.14836928982795
2018-11-21,77.74062044941853,77.87029118045814,72.00359799408989,83.73698436682639
2018-11-22,78.51761946145328,78.37371911752446,73.21536895417557,83.53206928087334
2018-11-23,79.13589208909453,79.06319550242847,74.6425814610224,83.48380954383454
2018-11-26,79.37597694174015,79.95508162826435,76.04817795434316,83.86198530218554
2018-11-27,80.33422557308394,80.9391610944625,77.21139890663024,84.66692328229477
2018-11-28,81.47866510670436,82.10746041176627,78.32656345560171,85.88835736793082
2018-11-29,83.10257177635569,83.34060007563714,79.5472077119083,87.13399243936598
2018-11-30,84.62917671280563,84.40359955233752,80.63063172462498,88.17656738005007
2018-12-03,86.69571468257956,84.97285544489498,81.2669823143838,88.67872857540615
2018-12-04,87.76786973619069,84.98640098353813,81.37163124928772,88.60117071778855
2018-12-05,86.81697327864286,84.38355127853593,80.82960200382075,87.93750055325111
2018-12-06,84.31901682098601,83.27009528680125,79.56202323739447,86.97816733620803
2018-12-07,81.57348387720643,81.75821355252388,77.62468490588559,85.89174219916218
2018-12-10,78.8826238413403,80.1937510171381,75.361743889019,85.0257581452572
2018-12-11,76.83498477066284,78.88443290527991,73.07932082019094,84.68954499036887
2018-12-12,76.11254254263801,78.07859002525149,71.53018269743342,84.62699735306956
2018-12-13,76.81663198849024,77.74168945427563,70.77874452995164,84.70463437859962
2018-12-14,77.65174649563556,77.65626959090942,70.62164308677008,84.69089609504876
2018-12-17,78.67811666078697,77.40448652118504,70.46631108904548,84.3426619533246
2018-12-18,79.21517988037542,76.81755658322281,70.23856415972718,83.39654900671844
2018-12-19,78.28468479777686,75.66625575015291,69.636774575883,81.69573692442283
2018-12-20,75.07250328259218,73.85930672416582,68.37278227237826,79.34583117595338
2018-12-21,72.00403297690244,71.9100298149235,66.64466325390278,77.17539637594423
2018-12-24,68.75752615700102,70.13952636689996,64.87367520461201,75.4053775291879
2018-12-25,65.00310331372584,68.95426498927932,63.4836860314906,74.42484394706806
2018-12-26,65.03317829609075,68.31885735737002,62.44159254164428,74.19612217309576
2018-12-27,66.82165574421063,68.28309310591924,61.97544552544825,74.59074068639022
2018-12-28,69.98785515443235,68.58400424832698,61.994532032257695,75.17347646439626
2018-12-29,70.6246498592271,69.15058071321288,62.43665625743666,75.8645051689891
2019-01-01,71.75368321674694,69.17224718489577,62.53852111765289,75.80597325213864
2019-01-09,70.8639041538552,68.7228373078104,62.39022175793853,75.05545285768225
2019-01-10,68.96913856792709,67.59619100043045,61.68761069434619,73.50477130651471
2019-01-11,65.18484359787108,66.04306538018025,60.34212608324495,71.74400467711556
2019-01-14,63.675786604612995,64.12430130515911,58.44119096419614,69.80741164612208
2019-01-15,62.10133100277276,62.27515638720865,56.43082808340169,68.11948469101561
2019-01-16,59.75277051747577,60.62690735629962,54.54672585799746,66.70708885460178
2019-01-17,58.32233469159888,59.463166161999844,53.19703161900552,65.72930070499417
2019-01-18,57.919889728201966,58.498499286226526,52.19789851230148,64.79910006015157
2019-01-21,57.43139535156386,57.800069869976575,51.77351471404178,63.82662502591137
2019-01-22,57.038655237772716,57.283872346405936,51.7570847749461,62.81065991786577
2019-01-23,56.92311847419971,56.83800824135381,52.06450763415998,61.61150884854764
2019-01-24,57.21232508902309,56.30148066964578,52.37287261089283,60.23008872839873
2019-01-25,56.139387852481306,55.82481554551066,52.71472885557487,58.93490223544645
2019-01-28,55.20128595623402,55.39229109236067,52.6799262063387,58.104655978382645
2019-01-29,54.164196726245734,55.05655788234685,52.39467571166611,57.71844005302759
2019-01-30,54.094739482618024,54.81292355840269,52.10266754881853,57.523179567986844
2019-01-31,54.010984065722845,55.119905483016886,52.45814913666651,57.78166182936726
2019-02-01,54.57298600410294,55.393029462130585,52.809999253816805,57.976059670444364
2019-02-04,55.506884821413905,55.60400431169773,53.11966867380384,58.08833994959162
2019-02-05,58.28826132478075,55.63599857418138,53.227224708816735,58.04477243954602
2019-02-06,57.113153810029885,55.43902202273735,52.96555022378459,57.912493821690106
2019-02-07,55.641020673215756,54.723821194002035,52.152238866551315,57.295403521452755
2019-02-08,54.31869932000359,53.80356980835571,51.10169531887722,56.5054442978342
2019-02-11,52.63214820561459,52.82241347517408,49.84496293452853,55.79986401581963
2019-02-12,49.56658020295582,52.26265283663023,48.902605323794006,55.622700349466456
2019-02-13,49.065125121889615,52.10735336821215,48.37654587486118,55.838160861563125
2019-02-14,51.42016699250932,52.25195340783568,48.200202772757166,56.30370404291419
2019-02-15,53.19482934022292,53.03320611667112,48.64905244700375,57.41735978633849
2019-02-18,54.5539243942892,54.31450512253339,49.6354475708446,58.99356267422218
2019-02-19,55.33089959736827,55.76210019022584,50.781894906141055,60.74230547431062
2019-02-20,58.10091716746266,57.0778282216736,51.89895033649739,62.256706106849805
2019-02-21,58.535673243991724,58.35508922162627,53.050978884183074,63.65919955906947
2019-02-22,59.19829059573674,59.55126925453284,54.20553431088558,64.8970041981801
2019-02-25,60.63026321264365,60.687752025587876,55.398799490806354,65.9767045603694
2019-02-26,62.13565633989167,61.57463478676147,56.4662232566936,66.68304631682935
2019-02-27,62.92718462463521,62.44098806094978,57.8152908567479,67.06668526515166
2019-02-28,63.28627899475348,63.305311277884066,59.37317204814748,67.23745050762065
2019-03-01,64.30909649567786,63.8064302911322,60.370089366660075,67.24277121560432
2019-03-04,64.60014616330984,63.96666007104345,60.792077885153056,67.14124225693385
2019-03-05,65.24855311427673,63.889125898282465,60.816354981549075,66.96189681501585
2019-03-06,64.13809630538063,63.60853754199506,60.58162611192098,66.63544897206914
2019-03-07,63.25726479927041,63.128395318350435,59.77640537766247,66.4803852590384
2019-03-11,62.38444541530828,62.73920514524802,59.33270554646681,66.14570474402923
2019-03-12,61.322160500741646,62.29600837718534,58.96223413201614,65.62978262235454
2019-03-13,60.94810093016552,62.35462363248623,59.145917958012234,65.56332930696023
2019-03-14,61.87581495159293,62.91052958119484,59.77035355124622,66.05070561114346
2019-03-15,62.14617573783795,63.81413752899855,60.61304341540727,67.01523164258984
2019-03-18,64.5484030924869,65.02646186199017,61.69869281846401,68.35423090551633
2019-03-19,67.14860644023057,66.57600363704367,63.04612756351452,70.10587971057282
2019-03-20,68.70970104993428,67.76102933002034,64.12264879185456,71.39940986818611
2019-03-21,69.80843083168311,68.72260264903156,64.97124242641176,72.47396287165135
2019-03-22,71.79489335553997,68.97366704322926,65.12497353467445,72.82236055178406
2019-03-25,70.17099480242955,68.6309233034068,64.69190232699506,72.56994427981854
2019-03-26,68.8771889709165,67.61328280627883,63.622149130729156,71.60441648182851
2019-03-27,66.30585385187082,66.29951733809301,62.25443731970021,70.3445973564858
2019-03-28,64.74940026147344,64.55326418705911,60.415106632159954,68.69142174195827
2019-03-29,61.586217570038414,63.202483457950386,58.98945890848424,67.41550800741653
2019-04-01,60.612072554382436,61.97512849891517,57.63684461005453,66.3134123877758
2019-04-02,59.57112129830257,61.13062171161274,56.68504092090275,65.57620250232273
2019-04-03,60.71552969866849,60.48654755879585,56.07290347764724,64.90019163994445
2019-04-04,60.28570425767,60.35798209141018,56.14610133109607,64.5698628517243
2019-04-05,60.394306340753836,60.26844577580789,56.398574227802875,64.13831732381291
2019-04-08,60.24088119175515,60.183049480573466,56.9383914114163,63.427707549730634
2019-04-09,60.68625929833877,60.04249818072231,57.31364410769655,62.77135225374808
2019-04-10,59.985318345166434,59.82166378626726,57.6213632081514,62.021964364383116
2019-04-11,58.97334723166163,59.60433290574199,57.714854290598836,61.493811520885146
2019-04-12,59.73167059971039,59.531906661835194,57.70747532466335,61.35633799900704
2019-04-15,58.739863496484574,59.66995133605154,57.43249825790862,61.90740441419446
2019-04-16,58.87299017707693,60.026228180357684,57.09553168041171,62.95692468030366
2019-04-17,59.733897484407635,60.82566402556046,57.15279802900556,64.49853002211535
2019-04-18,61.652572017853174,61.55512471027085,57.27311288212809,65.83713653841362
2019-04-19,62.47925625530944,62.18553866095717,57.626631363016315,66.74444595889803
2019-04-22,64.56939814808105,62.387231823495775,57.79119045821521,66.98327318877634
2019-04-23,64.83789539268321,62.0936294353559,57.51634072218283,66.67091814852897
2019-04-24,63.15276115128878,61.09362470768459,56.43696892301795,65.75028049235124
2019-04-25,60.284842314847154,59.55149139827206,54.56598404710513,64.536998749439
2019-04-26,57.678680767428524,57.443705536966036,52.01176286980065,62.87564820413142
2019-04-29,54.65253892415399,55.21721548815178,49.33459025208279,61.09984072422077
2019-04-30,51.68432308942179,53.56149285752168,47.24781077993942,59.875174935103935
2019-05-06,49.81489711893877,52.82260917603209,46.127382311401476,59.5178360406627
2019-05-07,49.25246505098342,53.00962028867301,45.946702864058125,60.0725377132879
2019-05-08,51.562702736878144,54.172606838229335,46.84453629978858,61.50067737667009
2019-05-13,55.11265654442002,56.29992046102025,48.7646000502396,63.8352408718009
2019-05-14,58.98775855591496,58.96890698514407,51.25623867725819,66.68157529302997
2019-05-15,62.79344477104826,61.849645102622326,54.03827697278404,69.6610132324606
2019-05-16,66.57551844895819,64.50091483478046,56.62771904253913,72.37411062702179
2019-05-17,68.49780278780547,66.68929220812413,58.79684008227838,74.58174433396988
2019-05-20,69.41763187333122,68.4093432935151,60.60209804165021,76.21658854537998
2019-05-21,70.1215908619851,69.45495283325916,61.86568410236116,77.04422156415716
2019-05-22,70.43129815782568,69.89093784726889,62.7242618337901,77.05761386074768
2019-05-23,71.02811615365174,70.07930339732434,63.55172880803547,76.60687798661321
2019-05-24,70.11271154925673,69.92814464776366,64.18159298617758,75.67469630934974
2019-05-27,69.62741354702628,69.46576600028655,64.36408937434302,74.56744262623008
2019-05-28,69.81636163819361,68.84133361559559,64.21617989614154,73.46648733504964
2019-05-29,68.35952062640644,67.81515928145507,63.41866477365084,72.21165378925929
2019-05-30,66.88494032964533,66.47172194357064,62.052807559882574,70.8906363272587
2019-05-31,66.06027146498901,65.02975264436678,60.434981239552116,69.62452404918145
2019-06-03,63.84489581466805,63.47876121937573,58.62902495517255,68.32849748357891
2019-06-04,60.70865018406573,62.03774413536018,57.123257504813,66.95223076590736
2019-06-05,59.533628452599245,60.89461501028593,56.02471098262989,65.76451903794198
2019-06-06,58.95942166325627,60.36795847181387,55.58293257329897,65.15298437032878
2019-06-07,58.27240103829759,60.73162657257783,56.070067099554564,65.3931860456011
2019-06-10,58.883036454125644,61.97647539255911,57.40007219647565,66.55287858864257
2019-06-11,62.373675695684554,63.72053554029065,59.22239423028004,68.21867685030126
2019-06-13,66.39057252001575,65.81264769398044,61.4091893692203,70.21610601874058
2019-06-14,69.42259192393468,67.64495969032319,63.246282048767085,72.0436373318793
2019-06-17,71.74204948672005,69.0324093689291,64.55724889897951,73.50756983887868
2019-06-18,73.60420673908473,69.64210566960439,64.6074482476799,74.67676309152888
2019-06-19,71.09858501269693,69.51182329690121,63.48158035054853,75.54206624325388
2019-06-20,68.59518420436693,68.79688012687427,61.4477376215127,76.14602263223584
2019-06-21,66.64154980041171,67.7280220627679,58.83863785974183,76.61740626579399
2019-06-24,65.47859591109349,66.29466274436497,55.67974368340983,76.90958180532012
2019-06-25,64.417989733746,64.97351365916407,53.20507253962657,76.74195477870157
2019-06-26,64.26004303797552,63.81215035880242,51.134608944562494,76.48969177304235
2019-06-27,63.57069151026427,61.98071722337492,48.61643145382773,75.3450029929221
2019-06-28,61.8505414162906,59.59719203038475,45.84690258398584,73.34748147678366
2019-07-01,60.46564110183541,56.67608186181206,42.81172870695529,70.54043501666882
2019-07-02,53.82151785241906,53.139544089874164,39.375070877663084,66.90401730208524
2019-07-03,48.793919560162344,49.04891127190179,35.64692070492719,62.45090183887638
2019-07-04,43.97021855373714,45.51313626054688,32.459582585052026,58.56668993604173
2019-07-05,39.50427863441033,42.27410482283819,29.557447217004295,54.990762428672085
2019-07-08,34.93626178445765,40.0629251711412,27.68036765955642,52.44548268272598
2019-07-09,37.10011633680618,38.677703688755635,26.6812758950738,50.674131482437474
2019-07-10,37.79242103787466,37.955884057569655,26.446511569932497,49.46525654520681
2019-07-11,38.34326029054012,37.62094027294996,26.80821627529493,48.433664270604986
2019-07-12,39.09736918346336,37.68555882924712,27.76672114696863,47.60439651152561
2019-07-15,38.917481135435224,37.264299634335785,28.46438949451249,46.06420977415908
2019-07-16,37.15967214207252,36.59519326163763,29.26806190478169,43.922324618493576
2019-07-17,35.38859167853781,35.63132557672885,29.31865948211839,41.943991671339305
2019-07-18,34.15130197242679,34.31779507704176,28.68703948133936,39.948550672744155
2019-07-19,33.10867642898762,32.855723872531684,27.526900006092035,38.18454773897133
2019-07-22,31.596186496178586,31.4642866295511,26.090976736820505,36.83759652228169
2019-07-23,29.902655685653762,30.120649829765757,24.373487634251617,35.867812025279896
2019-07-24,28.682982703864685,28.963088327685686,23.01654044042417,34.9096362149472
2019-07-25,27.419611441208463,27.991698310511236,21.988757431816502,33.99463918920597
2019-07-26,25.98313408004036,27.202191378317895,21.303315731304977,33.10106702533081
2019-07-29,26.048371457866335,26.61447320301244,21.03994501942531,32.18900138659957
2019-07-30,26.30894630876647,26.09237918180772,21.054774396235675,31.12998396737976
2019-07-31,26.06963797082517,25.56725126765272,21.01984353111389,30.114659004191548
2019-08-01,25.788628458515614,24.9102996301437,20.779606820310306,29.040992439977096
2019-08-02,25.028324555431617,24.195143624591445,20.467497784188872,27.92278946499402
2019-08-05,23.743716042123452,23.420583600611685,20.086428743779912,26.75473845744346
2019-08-06,21.38447261747725,22.684994605576122,19.685230196412185,25.68475901474006
2019-08-07,21.042279419000536,22.033700994654588,19.322856736582985,24.74454525272619
2019-08-08,20.88702614090815,21.686782142698405,19.249923862361353,24.123640423035457
2019-08-09,20.920515005576245,21.45720448492791,19.244156310192547,23.670252659663273
2019-08-12,21.229573182064836,21.469619321269363,19.371722527801346,23.56751611473738
2019-08-13,22.599892591738357,21.47323866569688,19.506373207964895,23.440104123428863
2019-08-14,22.136672437730013,21.406829306476507,19.511339268646694,23.30231934430632
2019-08-15,21.47137647186741,21.286711146145525,19.291402515256223,23.282019777034826
2019-08-16,21.067614829993147,21.209564536000507,19.05387605861343,23.365253013387584
2019-08-19,20.42216062636554,21.0433363409408,18.75144436007553,23.33522832180607
2019-08-20,20.079687883259346,21.053250686586438,18.480645530099476,23.6258558430734
2019-08-21,20.689546911049746,21.379924804534323,18.7726097174959,23.987239891572745
2019-08-22,21.43629522632039,21.775600638740805,19.206240657147077,24.344960620334533
2019-08-23,22.206072857249485,22.502310428760573,19.986609512957777,25.01801134456337
2019-08-26,23.758095297502603,23.494012458180134,20.974081497135895,26.013943419224372
2019-08-27,23.83734566943853,24.455694843057266,21.8465771294871,27.064812556627434
2019-08-28,25.509129156503928,25.2288275544951,22.312878432104284,28.144776676885918
2019-08-29,27.02160208919627,26.067181689103204,22.773100340646362,29.361263037560047
2019-08-30,27.421323605189645,26.30425318018419,22.72907935284914,29.87942700751924
2019-09-02,26.848224206385247,26.287573040000193,22.666830582851798,29.90831549714859
2019-09-03,28.074551799506203,26.00619190655342,22.535019085945212,29.477364727161625
2019-09-04,25.417595735069508,25.862527886835867,22.61527866621995,29.109777107451784
2019-09-05,23.720584688150552,25.888711488999604,22.89908881642984,28.87833416156937
2019-09-06,23.539461222376485,26.3423208730642,23.58858010368267,29.09606164244573
2019-09-09,26.015953951173437,26.85433071139742,24.332173631527894,29.376487791266946
2019-09-10,27.60460882033582,27.796255405701505,25.4100876724727,30.18242313893031
2019-09-11,30.02348989483736,28.750430469348498,26.51091671424705,30.989944224449946
2019-09-12,31.658620667838797,29.469345159411755,27.16968705707714,31.76900326174637
2019-09-13,32.01106859519809,29.884959223529158,27.525363541212013,32.2445549058463
2019-09-16,30.399810133679523,29.976294748650712,27.566181701114488,32.38640779618694
2019-09-17,28.571864052819258,29.79577746283686,27.36963423234037,32.22192069333335
2019-09-18,28.92525239999525,29.324895510256788,26.9031526882163,31.746638332297277
2019-09-19,28.24395749618673,28.81659492715098,26.423280431175797,31.209909423126163
2019-09-20,28.75986889414036,28.634978992620237,26.37769853788335,30.892259447357123
2019-09-23,28.362446999778303,29.049347457859458,26.929643849519618,31.169051066199298
2019-09-24,28.452964513457424,29.337202431689175,27.32197693020185,31.3524279331765
2019-09-25,29.12849859196432,29.711656211265197,27.718409525756325,31.70490289677407
2019-09-26,31.47244330949382,30.00085278031236,28.0143682528868,31.98733730773792
2019-09-27,30.94023721680327,30.050168252454306,28.138912320366114,31.961424184542498
2019-09-30,30.86513395321889,29.67929291631849,27.85541704442731,31.503168788209674
2019-10-01,30.784244877470513,29.114444904990837,27.155443169446425,31.07344664053525
2019-10-02,28.70765530477188,28.164924537082182,25.894048219260213,30.43580085490415
2019-10-03,25.856837160506736,27.929211548193056,25.582382880750398,30.276040215635714
2019-10-04,25.17456251267076,27.77662198405945,25.427227833807073,30.126016134311826
2019-10-07,24.825800734133228,27.61142600333949,25.25462885803114,29.968223148647837
2019-10-08,29.29024629457937,27.78693826719132,25.3070534797157,30.26682305466694
2019-10-09,29.797007004283643,28.461028721982775,25.565210098902973,31.356847345062576
2019-10-10,29.627873012430808,28.481491647214284,25.231845840633945,31.731137453794624
2019-10-11,29.93624115173472,28.290058963113925,24.75054337593381,31.82957455029404
2019-10-14,30.575470344046874,27.78146876559788,24.0541011928894,31.508836338306356
2019-10-15,25.31780298929136,27.501831164124617,23.713365519106027,31.290296809143207
2019-10-16,23.485771945430702,27.451516481027,23.512018901839184,31.391014060214815
2019-10-17,25.730114911967046,27.730630542857536,23.57482297975514,31.886438105959932
2019-10-18,27.839543793970837,28.416820177235202,24.124134512273702,32.709505842196705
2019-10-21,29.275670230747437,29.886025120495777,25.369717061265348,34.402333179726206
2019-10-22,31.890039584548504,31.661874271491207,26.868590703174426,36.45515783980799
2019-10-23,35.37879778469054,32.9712083499955,27.819367044345114,38.123049655645886
2019-10-24,35.60223759211537,33.69262088318412,28.23679942997262,39.14844233639562
2019-10-25,35.9167160023987,34.46623793972574,28.73744419264794,40.19503168680354
2019-10-28,34.89545346149709,35.064801248706466,29.100896517204625,41.02870598020831
2019-10-29,32.88943152629119,35.31369482972419,28.93655009208773,41.690839567360655
2019-10-30,34.69098962653876,35.897896051897995,29.421933217991118,42.37385888580487
2019-10-31,36.07998274741357,36.746485746346885,30.395774449435606,43.09719704325816
2019-11-01,37.12105285181467,37.69978093834642,30.952481370151105,44.44708050654174
2019-11-05,39.69164614733195,38.970923393096136,31.314030099473623,46.627816686718646
2019-11-06,41.85684386354101,40.087115535932604,32.02110593091432,48.15312514095089
2019-11-07,41.56851980549381,41.06425268269415,32.74768654097862,49.38081882440969
2019-11-08,41.78742870953916,42.33385565633766,33.91352711082266,50.75418420185266
2019-11-11,42.504334626394076,43.462604869034784,35.24230922856782,51.68290050950175
2019-11-12,42.919942774744435,44.53061856983443,36.48332938170312,52.57790775796574
2019-11-13,46.008273667319166,46.383753836572744,38.62331269128508,54.14419498186041
2019-11-14,47.59289063621183,48.97090026041364,41.67687422378652,56.264926297040766
2019-11-15,49.332939769138555,51.14088050331677,44.2287048917444,58.053056114889145
2019-11-18,54.54046667266199,53.069583805169565,46.494016710579956,59.64515089975917
2019-11-19,59.8974536764254,54.144321280152084,47.866979282352396,60.42166327795177
2019-11-20,57.69419632671601,54.04678660177736,47.96051611298392,60.13305709057081
2019-11-21,56.42086588771404,52.750053140384246,46.62787511012831,58.872231170640184
2019-11-22,53.531435992196734,50.953623618400194,44.396936217720764,57.51031101907962
2019-11-25,46.910147887588835,48.36837419727518,40.85044696816412,55.88630142638624
2019-11-26,40.25580553938674,46.171330209934,37.04853608519992,55.294124334668076
2019-11-27,41.965460018773605,44.29928787541649,33.92061841586984,54.67795733496314
2019-11-28,41.800707728550336,42.873454226243226,31.58074933789155,54.166159114594905
2019-11-29,42.314888415327665,42.9802990096844,31.09508395951728,54.86551405985152
2019-12-02,43.31656954609152,44.817721412883714,32.581475181897204,57.05396764387022
2019-12-03,43.55060044798393,47.39624888259654,34.90044622926642,59.892051535926655
2019-12-04,47.65806137167698,50.95835705405311,38.39380185909384,63.52291224901238
2019-12-05,53.117762361781956,55.56378931289488,42.970109074694676,68.15746955109509
2019-12-06,60.01515230676339,60.169856321673,47.574038543432316,72.7656740999137
2019-12-09,66.73546492874632,64.56931727040475,51.999195538804784,77.13943900200472
2019-12-10,74.55291422722004,68.1023561053029,55.738992692496495,80.46571951810931
2019-12-11,75.55903860753838,70.50686409297589,58.78194162900496,82.23178655694682
2019-12-12,74.34682708910614,71.62096730010346,60.50811973360757,82.73381486659935
2019-12-13,72.38933321596406,71.14529272695567,60.761462281295735,81.52912317261561
2019-12-16,69.9493182754929,69.1817602327826,59.6154087211352,78.74811174442999
2019-12-17,67.8138747566564,66.70341623446357,58.025188103163124,75.38164436576403
2019-12-18,63.40574291671179,64.20764910380244,56.60378148354905,71.81151672405583
2019-12-19,60.80818676800851,61.68863063377946,54.915360516382435,68.46190075117649
2019-12-20,58.210630619305235,59.63454887031771,53.29298225565435,65.97611548498107
2019-12-23,56.87645717447815,58.230341730395956,51.94381371649558,64.51686974429633
2019-12-24,54.756203925803256,57.79566618199153,51.45853168803293,64.13280067595014
2019-12-25,55.57074593126058,57.94634006334821,51.818442920342264,64.07423720635416
2019-12-26,57.98442477720423,58.55579443567878,52.62119882099493,64.49039005036263
2019-12-27,60.363014077880734,59.457599818910346,53.376220480961265,65.53897915685943
2019-12-30,61.86290393750526,60.76508438419431,54.277095720254124,67.2530730481345
2019-12-31,62.476811225619244,62.06187486432857,54.95857318751915,69.165176541138
2020-01-01,63.189094857099086,63.22756604940878,55.63042093407521,70.82471116474235
2020-01-09,63.90859588279103,64.41462157008428,56.49857773591379,72.33066540425476
2020-01-10,64.64827929220046,65.79764480904244,57.82059624889513,73.77469336918975
2020-01-13,66.14426307276561,67.33859389904656,59.53763674514911,75.139551052944
2020-01-14,68.67240272260926,69.16335765532261,61.72412215144927,76.60259315919596
2020-01-15,71.54406661021241,71.07400320207064,64.23904460144992,77.90896180269137
2020-01-16,73.26345485564794,73.07682925118945,66.75360012755436,79.40005837482454
2020-01-17,75.96244115103158,74.69828560326388,68.45423349692892,80.94233770959885
2020-01-20,77.2831147100272,75.72891558069844,68.96139535082857,82.49643581056831
2020-01-21,78.66806163603215,75.97955529402428,68.2095543615415,83.74955622650705
2020-01-22,77.49445753728662,75.70280331984065,67.17804728863068,84.22755935105063
2020-01-23,75.88681256465122,74.71150943667887,65.42736945564641,83.99564941771132
2020-01-24,73.29854460349317,73.10263766410483,63.072054264232776,83.13322106397689
2020-01-27,71.3261910363627,70.83815226285652,60.35260082297081,81.32370370274225
2020-01-28,69.02338396889898,68.19022320250673,57.112366272080976,79.26808013293248
2020-01-29,66.02101230200903,65.10612108977556,53.21030138849011,77.001940791061
2020-01-30,62.816663827293915,61.769950779819894,49.16169512891596,74.37820643072384
2020-01-31,58.95895411483811,58.878447735853015,45.78353030984599,71.97336516186004
2020-02-03,54.29809777553297,56.17717346831912,42.55346887099495,69.80087806564329
2020-02-04,49.94535243380354,53.7713592466978,40.04303675081442,67.49968174258117
2020-02-05,51.08566972859459,52.22309498315621,38.70749336488148,65.73869660143095
2020-02-06,50.11446409616173,50.79241189723932,37.55835160820776,64.02647218627088
2020-02-07,49.18031275065974,49.32493328949463,36.35888459358128,62.29098198540798
2020-02-10,51.97881398250274,48.190346613498875,35.514480901233725,60.866212325764025
2020-02-11,48.94417251341987,46.7980564195327,34.725080423481494,58.871032415583905
2020-02-12,44.025747521320156,44.77958570503016,33.54736542674683,56.01180598331349
2020-02-13,42.00324570183328,42.96575684068318,32.694479170101886,53.23703451126447
2020-02-14,41.33963837083138,40.5615725474642,31.286604372952187,49.83654072197622
2020-02-17,35.985169094643915,38.260013901420116,29.810331973003294,46.70969582983694
2020-02-18,36.48351070023093,36.2268411929349,28.190861114625815,44.26282127124398
2020-02-19,35.149523929969845,34.26995226395392,26.274075981781948,42.26582854612589
2020-02-20,32.83326199111131,32.66478118387354,24.761805826125375,40.5677565416217
2020-02-21,29.79353856192364,32.10099755913973,24.198344675287913,40.00365044299154
2020-02-25,28.30502319896639,31.763328123744714,23.99790426357648,39.52875198391295
2020-02-26,30.10344081026876,31.919035122264763,24.855107756771755,38.98296248775777
2020-02-27,32.03868372150721,32.31050397592367,26.050890956712482,38.57011699513486
2020-02-28,34.11982465246585,32.55593769640692,26.86816383911064,38.24371155370321
2020-03-02,36.23947291961018,32.56394069384676,27.428750667258818,37.6991307204347
2020-03-03,35.573543966723676,31.91155925278476,27.372269640514634,36.45084886505488
2020-03-04,31.511574605306368,30.597474674251114,26.090762038865833,35.104187309636394
2020-03-05,28.36104418104526,28.98767420285305,24.480483131722085,33.49486527398402
2020-03-06,25.536770722834746,27.089289130952523,22.413169438816773,31.765408823088272
2020-03-10,22.84009167177171,25.64041556674712,20.239907090814803,31.040924042679436
2020-03-11,22.851221352679428,25.09819460651975,18.536427096281155,31.659962116758347
2020-03-12,22.950777416306472,25.308235589168834,17.494978214370676,33.12149296396699
2020-03-13,25.431429017285847,26.23576347760892,17.049901910339553,35.42162504487828
2020-03-16,27.716027883714816,28.03648996112312,17.38516654571568,38.687813376530556
2020-03-17,29.83133105958881,29.984946891919225,18.196052248218805,41.773841535619646
2020-03-18,32.029465941915376,32.09017702283699,19.37896304636362,44.80139099931036
2020-03-19,35.445177056371094,34.584520622708034,21.133392327792162,48.0356489176239
2020-03-20,36.49041986825214,37.48410471640495,23.524146162171235,51.444063270638665
2020-03-23,37.68738833273084,40.60058017441894,26.42126834122715,54.77989200761073
2020-03-24,42.89183421638314,43.92204206102598,29.82879914326685,58.015284978785104
2020-03-25,48.01311653959327,47.275303776173125,33.64872256901734,60.90188498332891
2020-03-26,51.64665926568671,50.42650687463197,37.50741974850724,63.3455940007567
2020-03-27,55.27969914816466,53.36585960192925,41.42350074180274,65.30821846205576
2020-03-30,58.91800906240113,55.50662977287054,44.45241876611022,66.56084077963087
2020-03-31,58.548841557464016,56.87384213826499,46.65050176441903,67.09718251211095
2020-04-01,58.262857423811816,57.632216053069406,48.314148391936754,66.95028371420206
2020-04-02,57.877225412972145,57.842426571719045,49.46976952518597,66.21508361825212
2020-04-03,57.58360309735447,57.479234866279285,49.93982559760891,65.01864413494965
2020-04-06,56.95527666931764,57.09714522121324,50.758612150831034,63.435678291595444
2020-04-07,56.751172778712146,56.65894295767235,51.90275844141839,61.41512747392631
2020-04-08,56.37566712432273,56.75625698394663,53.24072287256256,60.2717910953307
2020-04-09,55.87421404200173,57.27671924355478,54.42498415224398,60.12845433486558
2020-04-10,55.195441579025555,57.94838239832223,55.26132400117759,60.63544079546687
2020-04-13,58.558423596892126,58.78516686596198,55.77009873007659,61.800235001847376
